Mandrillus_leucophaeus 9.11466
Mandrillus_sphinx 9.38569
Lophocebus_albigena 8.81371
Papio_hamadryas 9.54885
Theropithecus_gelada 9.41265
Macaca_arctoides 8.89668
Macaca_thibetana 9.214
Macaca_radiata 8.2255
Macaca_sinica 8.15909
Macaca_cyclopis 8.75095
Macaca_mulatta 8.59663
Macaca_fuscata 9.08902
Macaca_fascicularis 8.14795
Macaca_maura 8.62605
Macaca_nigra 8.73419
Macaca_nemestrina 8.72146
Macaca_silenus 8.49188
Macaca_sylvanus 9.18529
Colobus_angolensis 9.10498
Colobus_guereza 9.18247
Colobus_polykomos 9.04876
Colobus_satanas 9.15905
Procolobus_badius 8.7264
Procolobus_verus 8.18869
Nasalis_larvatus 9.1551
Presbytis_comata 8.7323
Presbytis_melalophos 8.79482
Presbytis_potenziani 8.76405
Presbytis_rubicunda 8.7483
Semnopithecus_entellus 9.32842
Trachypithecus_cristatus 8.79057
Trachypithecus_francoisi 8.89905
Trachypithecus_geei 8.99962
Trachypithecus_obscurus 8.76811
Trachypithecus_phayrei 9.03599
Trachypithecus_johnii 9.39266
Trachypithecus_vetulus 8.86528
Pygathrix_bieti 9.20633
Pygathrix_nemaeus 9.02521
Gorilla_gorilla 11.5267
Pan_paniscus 10.3961
Pan_troglodytes 10.5352
Pongo_pygmaeus 10.5218
Hylobates_agilis 8.64236
Hylobates_lar 8.52725
Hylobates_moloch 8.70755
Hylobates_klossii 8.68271
Hylobates_hoolock 8.77956
Hylobates_syndactylus 9.16479
Hylobates_concolor 8.76244
Alouatta_caraya 8.58541
Alouatta_palliata 8.64103
Alouatta_pigra 9.35876
Alouatta_seniculus 8.62251
Ateles_belzebuth 8.59415
Ateles_fusciceps 8.95697
Ateles_geoffroyi 8.74286
Ateles_paniscus 8.95658
Brachyteles_arachnoides 9.31852
Lagothrix_lagotricha 8.71214
Cacajao_calvus 8.31679
Chiropotes_albinasus 7.97247
Chiropotes_satanas 7.91936
Pithecia_monachus 7.56355
Pithecia_pithecia 7.22781
Callicebus_moloch 6.74524
