Uranomys.ruddi	3.85015
Wiedomys.pyrrhorhinos	3.85015
Nyctimene.robinsoni	3.852273001
Saccolaimus.saccolaimus	3.8543938926
Melonycteris.melanops	3.8565102955
Saccostomus.campestris	3.8582
Eumops.perotis	3.860729711
Microtus.gregalis	3.86073
Aethomys.namaquensis	3.86199
Oryzomys.palustris	3.8643
Microtus.socialis	3.8712
Taterillus.pygargus	3.87328
Microgale.talazaci	3.875359021
Tamias.amoenus	3.8764
Meriones.crassus	3.87743
Hipposideros.lankadiva	3.8815637979
Chrysochloris.asiatica	3.891820298
Elephantulus.edwardii	3.896909368
Microtus.montanus	3.90197
Mustela.nivalis	3.90701
Zyzomys.argurus	3.91202
Pelomys.minor	3.91202
Akodon.urichi	3.91202
Akodon.dolores	3.91202
Neotomodon.alstoni	3.91202
Alticola.strelzowi	3.91202
Microtus.abbreviatus	3.91202
Liomys.pictus	3.91202
Parascalops.breweri	3.91562
Platyrrhinus.infuscus	3.9160150267
Phyllotis.darwini	3.92849
Eremodipus.lichtensteini	3.93183
Rhabdomys.pumilio	3.93183
Carpitalpa.arendsi	3.941581808
Amblysomus.corriae	3.941581808
Microtus.guentheri	3.94352
Lemmus.lemmus	3.94488
Hybomys.univittatus	3.94739
Taterillus.gracilis	3.94835
Allactaga.tetradactyla	3.95124
Notomys.mitchellii	3.95124
Scapanus.latimanus	3.95124
Pygeretmus.pumilio	3.95757
Hyperacrius.wynnei	3.96272
Grammomys.rutilans	3.97029
Meriones.meridianus	3.97029
Meriones.unguiculatus	3.97406
Ia.io	3.9759363312
Nyctomys.sumichrasti	3.9765
Microtus.californicus	3.97968
Amblysomus.hottentotus	3.979681654
Chionomys.nivalis	3.98898
Microtus.breweri	3.98898
Tamias.panamintinus	3.99176
Acomys.russatus	3.99692
Zelotomys.woosnami	3.9982
Desmodillus.auricularis	3.9982
Dipodomys.ordii	3.9982
Microtus.townsendii	4.00369
Jaculus.jaculus	4.00733
Stylodipus.telum	4.00733
Lophuromys.flavopunctatus	4.00733
Dicrostonyx.richardsoni	4.00733
Dicrostonyx.groenlandicus	4.00824
Dipodomys.microps	4.01024
Condylura.cristata	4.01332
Rousettus.amplexicaudatus	4.0145795938
Sigmodon.alstoni	4.01998
Dinaromys.bogdanovi	4.02535
Hipposideros.armiger	4.0253516907
Artibeus.lituratus	4.0253516907
Vandeleuria.nolthenii	4.03601
Dicrostonyx.hudsonius	4.04305
Elephantulus.fuscipes	4.043051268
Tamias.ruficaudus	4.04813
Elephantulus.rufescens	4.048300624
Melomys.rufescens	4.05004
Rhipidomys.latimanus	4.05178
Zygodontomys.brevicauda	4.06044
Noctilio.leporinus	4.0604430105
Tamias.quadrivittatus	4.06268
Colomys.goslingi	4.06903
Allactaga.elater	4.07193
Eonycteris.spelaea	4.0724397268
Lemniscomys.griselda	4.07754
Peromyscus.melanocarpus	4.07754
Lemmus.sibiricus	4.08092
Cynopterus.horsfieldi	4.082609306
Neamblysomus.gunningi	4.087655574
Tamias.palmeri	4.08933
Cremnomys.cutchicus	4.09101
Tamias.speciosus	4.09434
Pseudomys.higginsi	4.09601
Peromyscus.mexicanus	4.10264
Dipodomys.agilis	4.1038
Oecomys.concolor	4.10545
Pogonomelomys.sevia	4.10923
Rattus.colletti	4.11087
Galemys.pyrenaicus	4.11578
Elephantulus.rupestris	4.119037175
Melomys.burtoni	4.12713
Tamias.cinereicollis	4.12875
Tamias.dorsalis	4.13996
Pseudomys.gracilicaudatus	4.14313
Microtus.fortis	4.14313
Oryzomys.capito	4.14551
Epomophorus.labiatus	4.1573193614
Pseudomys.shortridgei	4.15888
Hylomys.suillus	4.15888
Arvicanthis.niloticus	4.16667
Dipodomys.stephensi	4.16667
Tatera.leucogaster	4.17223
Melomys.capensis	4.17439
Pseudomys.australis	4.17439
Golunda.ellioti	4.17439
Thamnomys.venustus	4.17439
Dipodomys.heermanni	4.17439
Liomys.adspersus	4.17439
Glaucomys.volans	4.18022
Graomys.griseoflavus	4.18965
Galagoides.demidoff	4.18965
Niviventer.niviventer	4.1957
Sundasciurus.lowii	4.20469
Graphiurus.ocularis	4.2312
Amblysomus.septentrionalis	4.234106505
Microcebus.rufus	4.23411
Pseudomys.fumeus	4.2485
Millardia.meltada	4.2485
Rattus.exulans	4.2485
Meriones.hurrianae	4.2485
Heteromys.anomalus	4.2485
Tamias.canipes	4.2485
Notopteris.macdonaldi	4.2556127098
Peromyscus.megalops	4.26268
Microcebus.murinus	4.26268
Chambius.kasserinensis	4.265492818
Reithrodon.auritus	4.27902
Dipodomys.panamintinus	4.28221
Auliscomys.micropus	4.28496
Epomophorus.wahlbergi	4.3054155323
Stochomys.longicaudatus	4.3108
Scalopus.aquaticus	4.31214
Tatera.afra	4.31482
Rhipidomys.mastacalis	4.31749
Tatera.brantsii	4.31749
Tamias.sonomae	4.31749
Tamias.siskiyou	4.31749
Sundasciurus.tenuis	4.31749
Amblysomus.robustus	4.33073334
Scapanus.orarius	4.34251
Meriones.libycus	4.34381
Heteromys.desmarestianus	4.34381
Thallomys.paedulcus	4.34937
Micropotamogale.lamottei	4.356708827
Aethomys.chrysophilus	4.36374
Ellobius.fuscocapillus	4.38203
Thomomys.monticola	4.38203
Heteromys.oresterus	4.39445
Melomys.levipes	4.40183
Dipodomys.venustus	4.40672
Tateomys.rhinogradoides	4.43082
Tamias.townsendii	4.43082
Rousettus.angolensis	4.434381865
Dipodomys.californicus	4.44218
Dicrostonyx.torquatus	4.44265
Dipodomys.elephantinus	4.44265
Heteromys.goldmani	4.44265
Tamias.sibiricus	4.44265
Talpa.altaica	4.44265
Oenomys.hypoxanthus	4.44852
Oxymycterus.rufus	4.44852
Dipus.sagitta	4.46591
Echinops.telfairi	4.471638793
Tamias.quadrimaculatus	4.48244
Melomys.moncktoni	4.49758
Phyllostomus.hastatus	4.5009201646
Thomomys.talpoides	4.51525
Limnogale.mergulus	4.521788577
Chrotopterus.auritus	4.5228749433
Tatera.robusta	4.5326
Microtus.oeconomus	4.53614
Melomys.cervinipes	4.54329
Zyzomys.maini	4.54329
Tamias.ochrogenys	4.54436
Tamias.senex	4.55187
Pseudomys.oralis	4.55388
Pogonomys.loriae	4.55388
Tamias.striatus	4.56122
Melomys.leucogaster	4.56435
Neotoma.devia	4.57161
Ammospermophilus.leucurus	4.57985
Spalacopus.cyanus	4.58548
Meriones.persicus	4.60517
Thomomys.umbrinus	4.60517
Ctenomys.talarum	4.60517
Saccolaimus.peli	4.605170186
Ototylomys.phyllotis	4.61512
Tarsius.bancanus	4.6171
Scotophilus.nigrita	4.6180864113
Beamys.hindei	4.62173
Hipposideros.commersoni	4.6239919402
Thomomys.bottae	4.63957
Pithecheir.parvus	4.64439
Mesocricetus.auratus	4.65396
Meriones.tristrami	4.65396
Mystromys.albicaudatus	4.66344
Funisciurus.congicus	4.66344
Dasymys.incomtus	4.66514
Microtus.richardsoni	4.66532
Aethomys.hindei	4.67283
Tarsius.dianae	4.67283
Petinomys.genibarbis	4.70048
Ammospermophilus.interpres	4.7023
Mustela.erminea	4.70348
Megadontomys.thomasi	4.70953
Dipodomys.deserti	4.7185
Tarsius.syrichta	4.7185
Tatera.valida	4.72739
Rattus.tunneyi	4.7318
Sigmodon.ochrognathus	4.7333
Tatera.nigricauda	4.7362
Rattus.lutreolus	4.74493
Eliomys.quercinus	4.74493
Ochotona.roylei	4.74493
Hemicentetes.semispinosus	4.753590191
Callithrix.pygmaea	4.76072
Allactaga.sibirica	4.76644
Chrysospalax.villosus	4.769412629
Pelomys.fallax	4.77068
Scapanus.townsendii	4.77744
Spermophilus.spilosoma	4.78332
Dipodomys.spectabilis	4.78415
Macroderma.gigas	4.7858236857
Parotomys.brantsii	4.78749
Arvicola.terrestris	4.78749
Epomops.franqueti	4.7874917428
Otomys.sloggetti	4.79579
Rattus.leucopus	4.82028
Rattus.sordidus	4.82831
Myoxus.glis	4.82831
Neotoma.lepida	4.83095
Ammospermophilus.harrisii	4.83628
Rattus.tiomanicus	4.84812
Ochotona.dauurica	4.85203
Ochotona.collaris	4.85981
Zyzomys.woodwardi	4.86753
Pteromys.volans	4.86753
